Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Country.of.Origin,Variety,Processing.Method,Total.Cup.Points,GMM_Cluster,Hierarchical_Cluster,Spectral_Cluster,GMM_Max_Probability
7.17,7.33,7.0,7.42,7.17,7.0,10.0,10.0,10.0,Myanmar,Other,Washed / Wet,80.0,0,0,0,0.9038108953836536
7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10.0,Mexico,Typica,Washed / Wet,80.0,1,1,1,0.9994870795938984
7.25,7.25,7.25,7.0,7.25,7.0,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet,80.0,0,0,0,0.9400954350940025
7.33,6.67,7.08,7.42,7.42,7.08,10.0,10.0,10.0,Thailand,Unknown,Washed / Wet,80.0,0,0,0,0.9990171737496341
7.25,7.25,7.08,7.17,7.33,7.33,9.33,10.0,10.0,Mexico,Typica,Washed / Wet,80.0,1,0,0,0.6664321562737522
7.08,7.33,7.0,7.33,7.08,7.0,10.0,10.0,10.0,Mexico,Other,Washed / Wet,80.0,0,0,0,0.9867386916702667
7.42,7.42,7.5,7.92,7.75,7.58,8.67,9.33,8.67,Ethiopia,Unknown,Unknown,80.0,1,1,1,0.9978903111521252
7.83,7.67,7.58,7.75,7.83,7.17,6.67,10.0,10.0,Colombia,Unknown,Washed / Wet,79.92,1,1,1,0.9948919326939644
7.5,7.0,7.0,6.92,7.33,7.17,10.0,10.0,10.0,United States (Hawaii),Hawaiian Kona,Natural / Dry,79.92,0,0,0,0.9924482787256883
7.33,7.08,7.08,7.33,7.42,7.17,9.33,10.0,10.0,Mexico,Bourbon,Washed / Wet,79.92,1,0,0,0.5043684725386876
7.17,7.17,6.92,7.25,7.33,7.08,10.0,10.0,10.0,Mexico,Other,Washed / Wet,79.92,0,0,0,0.9665592712996506
7.5,7.17,7.0,7.17,7.25,7.08,10.0,10.0,10.0,Mexico,Bourbon,Washed / Wet,79.92,0,0,0,0.8296555210617287
7.17,7.08,7.08,7.08,7.5,7.33,9.33,10.0,10.0,Mexico,Catuai,Washed / Wet,79.92,0,0,0,0.8659228179926278
7.33,7.25,7.0,7.42,7.17,7.17,9.33,10.0,10.0,Mexico,Typica,Natural / Dry,79.92,0,0,0,0.5112867821130582
7.17,7.33,7.08,7.58,7.33,7.08,10.0,9.33,10.0,Mexico,Mundo Novo,Washed / Wet,79.92,1,0,0,0.6377918035541582
7.5,7.42,7.58,7.42,7.5,7.58,8.67,8.67,10.0,United States (Hawaii),Unknown,Unknown,79.92,1,1,1,0.9992231161041543
7.0,7.08,7.0,7.17,7.25,7.25,10.0,10.0,10.0,Kenya,SL34,Washed / Wet,79.83,0,0,0,0.9937285275511288
7.33,7.25,6.92,7.33,7.25,7.33,9.33,10.0,10.0,Guatemala,Bourbon,Washed / Wet,79.83,1,0,0,0.5687941326587227
6.83,7.17,7.17,6.92,7.5,7.08,10.0,10.0,10.0,Nicaragua,Caturra,Washed / Wet,79.83,0,0,0,0.999676095010515
7.17,7.08,7.0,7.25,7.5,7.0,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,79.83,0,0,0,0.9761521974752065
7.58,7.08,6.83,7.17,7.5,7.17,9.33,10.0,10.0,United States (Hawaii),Hawaiian Kona,Natural / Dry,79.83,0,0,0,0.9298495884168351
7.5,7.42,7.25,7.58,7.33,7.42,9.33,9.33,9.33,Guatemala,Bourbon,Washed / Wet,79.75,1,1,0,0.9978435261772298
7.75,7.33,7.17,7.33,7.67,7.83,9.33,9.33,8.67,Taiwan,Typica,Natural / Dry,79.75,1,1,1,0.9927722779326958
7.08,7.08,7.25,7.0,7.17,7.17,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet,79.75,0,0,0,0.9934456760092657
7.25,7.08,6.92,7.5,7.08,6.92,10.0,10.0,10.0,Thailand,Unknown,Washed / Wet,79.75,0,0,0,0.9976556604272234
7.0,7.08,7.0,7.25,7.5,7.42,9.33,10.0,10.0,Peru,Unknown,Washed / Wet,79.75,0,0,0,0.9387243150957808
7.58,7.5,7.67,7.75,7.67,7.58,8.0,8.0,10.0,Costa Rica,Catuai,Washed / Wet,79.75,1,1,1,0.9994122706887539
7.58,7.08,7.0,7.0,7.5,6.92,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,79.75,0,0,0,0.9907641524306685
7.58,7.08,6.92,7.58,7.5,6.92,10.0,9.33,10.0,Mexico,Bourbon,Washed / Wet,79.75,0,0,0,0.8997560435862824
7.25,7.08,7.0,7.17,7.17,7.08,10.0,10.0,10.0,Mexico,Bourbon,Washed / Wet,79.75,0,0,0,0.9876426286536012
7.25,7.17,7.17,7.08,7.17,7.0,10.0,10.0,10.0,Mexico,Bourbon,Washed / Wet,79.75,0,0,0,0.9742892524413838
7.33,7.25,7.0,7.08,7.08,7.0,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,79.75,0,0,0,0.9894577096714432
7.58,7.33,7.5,7.33,7.0,7.33,9.33,9.33,9.33,Guatemala,Bourbon,Washed / Wet,79.75,1,0,0,0.9415779182758037
7.25,6.83,6.92,7.08,7.25,7.08,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,79.75,0,0,0,0.9998773242904949
7.42,7.42,7.25,7.58,7.42,7.33,9.33,9.33,9.33,Guatemala,Bourbon,Washed / Wet,79.67,1,1,0,0.9971771408355818
7.25,7.08,7.0,6.83,7.33,7.17,10.0,10.0,10.0,El Salvador,Bourbon,Washed / Wet,79.67,0,0,0,0.9982857630841266
6.92,7.17,6.83,7.42,7.17,7.08,10.0,10.0,10.0,Thailand,Unknown,Washed / Wet,79.67,0,0,0,0.9994822363526078
7.5,7.0,6.83,7.08,7.08,7.17,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,79.67,0,0,0,0.9989307152510216
7.42,7.25,6.83,7.58,7.17,6.58,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,79.67,0,0,0,0.9998274337074485
7.33,7.17,7.0,6.75,7.08,7.0,10.0,10.0,10.0,Mexico,Caturra,Washed / Wet,79.67,0,0,0,0.9999148978802396
6.92,7.17,7.17,7.17,7.08,7.08,10.0,10.0,10.0,Mexico,Mundo Novo,Washed / Wet,79.67,0,0,0,0.9984373765444553
7.17,7.17,7.0,7.0,7.25,6.92,10.0,10.0,10.0,Thailand,Peaberry,Unknown,79.67,0,0,0,0.9989119715318463
7.08,7.0,6.92,7.33,7.25,7.08,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,79.58,0,0,0,0.997975646249488
7.25,6.92,6.92,7.33,7.25,7.0,10.0,10.0,10.0,Mexico,Caturra,Washed / Wet,79.58,0,0,0,0.9985365604840267
7.25,7.17,7.0,6.75,7.17,7.33,10.0,10.0,10.0,Colombia,Unknown,Unknown,79.58,0,0,0,0.9987006945152785
7.08,7.0,6.83,7.33,7.25,7.0,10.0,10.0,10.0,Guatemala,Unknown,Unknown,79.58,0,0,0,0.9996880754183242
6.92,6.92,7.0,7.42,7.25,7.0,10.0,10.0,10.0,Nicaragua,Caturra,Natural / Dry,79.5,0,0,0,0.9998663886541969
6.92,7.0,7.17,7.0,7.42,7.0,10.0,10.0,10.0,Taiwan,Typica,Natural / Dry,79.5,0,0,0,0.9998229811638374
7.83,7.5,7.42,7.42,7.67,7.5,10.0,6.67,10.0,Colombia,Caturra,Washed / Wet,79.5,1,1,1,0.9991958872028803
7.25,7.08,6.92,7.25,7.58,7.08,9.33,10.0,10.0,Mexico,Caturra,Washed / Wet,79.5,0,0,0,0.9539217298283954
7.25,7.33,7.0,7.25,7.17,7.17,9.33,10.0,10.0,Mexico,Typica,Washed / Wet,79.5,0,0,0,0.7060022107839572
7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,Guatemala,Bourbon,Washed / Wet,79.42,1,0,0,0.9434189036514337
7.25,7.33,6.83,7.0,7.0,7.17,10.0,10.0,10.0,Guatemala,Other,Washed / Wet,79.42,0,0,0,0.9986293550351772
7.0,6.83,6.83,7.42,7.33,7.17,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,79.42,0,0,0,0.999904129805304
7.42,7.25,6.83,7.0,7.33,7.08,9.33,10.0,10.0,Cote d?Ivoire,Unknown,Washed / Wet,79.33,0,0,0,0.9860764112108452
7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10.0,Colombia,Caturra,Washed / Wet,79.33,0,0,0,0.8241652786799084
7.0,7.0,6.83,7.33,7.42,6.92,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,79.33,0,0,0,0.9998897483438774
7.42,7.17,7.08,7.17,7.08,7.08,9.33,10.0,10.0,Mexico,Typica,Washed / Wet,79.33,0,0,0,0.9236387792342828
7.17,6.5,6.33,7.25,7.58,7.33,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,79.33,0,0,0,0.9999999998181277
7.08,6.83,6.83,7.25,7.42,7.08,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet,79.25,0,0,0,0.9999272179394342
7.0,7.0,6.92,7.17,7.17,7.08,10.0,10.0,10.0,Mexico,Bourbon,Washed / Wet,79.25,0,0,0,0.9998406784505188
7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,Guatemala,Bourbon,Washed / Wet,79.17,1,1,0,0.9974151959139202
7.58,7.0,6.75,6.92,7.0,6.92,10.0,10.0,10.0,Honduras,Catuai,Washed / Wet,79.17,0,0,0,0.9999972197294293
7.08,7.0,6.92,7.42,7.0,6.92,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,79.17,0,0,0,0.9999365999439724
7.25,7.17,6.75,7.25,7.0,6.92,10.0,10.0,10.0,Guatemala,Catuai,Washed / Wet,79.17,0,0,0,0.9998959422836148
7.17,7.42,7.5,8.0,7.25,7.83,10.0,10.0,6.67,Costa Rica,Catuai,Washed / Wet,79.17,1,1,1,0.9367554923167356
7.25,7.08,6.92,7.08,7.17,7.17,9.33,10.0,10.0,Mexico,Typica,Washed / Wet,79.17,0,0,0,0.9948358071236841
7.17,6.92,6.92,7.08,7.17,7.0,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,79.17,0,0,0,0.999931105429961
6.75,6.75,6.83,7.25,7.58,7.08,10.0,10.0,10.0,Mexico,Typica,Unknown,79.17,0,0,0,0.9999998027964433
7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,Guatemala,Bourbon,Washed / Wet,79.08,1,1,1,0.9994902662016848
7.42,7.08,6.75,7.33,7.33,6.92,10.0,9.33,10.0,United States (Puerto Rico),Other,Washed / Wet,79.08,0,0,0,0.9976127544109317
7.33,7.0,6.92,7.25,7.33,7.08,9.33,10.0,10.0,Mexico,Typica,Washed / Wet,79.08,0,0,0,0.9833661598496684
7.25,7.08,6.75,7.33,7.42,7.0,9.33,10.0,10.0,Mexico,Mundo Novo,Washed / Wet,79.08,0,0,0,0.9969791535929889
7.17,7.25,7.25,7.17,7.25,7.08,9.33,9.33,10.0,Mexico,Typica,Washed / Wet,79.08,0,0,0,0.7392755791317123
6.75,6.75,6.42,6.83,7.58,7.5,10.0,10.0,10.0,Unknown,Unknown,Unknown,79.08,0,0,0,0.9999999999766604
7.33,7.17,6.58,7.42,7.08,6.83,10.0,10.0,10.0,Guatemala,Other,Washed / Wet,79.0,0,0,0,0.9999808967301724
7.0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,Honduras,Pacas,Washed / Wet,79.0,0,0,0,0.9999931903817357
7.67,7.17,7.08,7.25,8.0,7.5,8.67,9.33,9.33,Peru,Typica,Washed / Wet,79.0,1,1,1,0.8198284108732351
6.75,7.08,6.67,7.25,7.17,7.08,10.0,10.0,10.0,Mexico,Mundo Novo,Natural / Dry,79.0,0,0,0,0.9999994350727196
7.5,7.17,6.92,7.5,7.25,7.0,8.67,10.0,10.0,Mexico,Typica,Semi-washed / Semi-pulped,79.0,0,0,0,0.8295607685757604
7.17,6.83,6.83,7.25,7.17,6.92,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,79.0,0,0,0,0.9999912900452297
7.33,7.0,6.75,7.08,7.17,7.25,9.33,10.0,10.0,Mexico,Typica,Washed / Wet,78.92,0,0,0,0.9993641724503696
7.5,7.0,6.92,7.08,6.92,6.75,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,78.92,0,0,0,0.9999949584658824
7.17,7.0,6.92,7.0,7.0,7.0,10.0,10.0,10.0,Nicaragua,Caturra,Other,78.83,0,0,0,0.9999810937259598
7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,United States (Hawaii),Unknown,Natural / Dry,78.75,0,0,0,0.8589221882488214
7.33,7.08,6.33,7.25,7.0,7.0,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,78.75,0,0,0,0.9999999336869192
7.25,6.83,6.83,7.0,7.17,7.0,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,78.75,0,0,0,0.9999952842832539
7.25,7.33,7.17,7.25,7.08,7.0,8.67,10.0,10.0,Mexico,Typica,Semi-washed / Semi-pulped,78.75,0,0,0,0.8600235096303953
7.67,7.17,6.83,7.33,7.58,7.17,9.33,10.0,8.67,Mexico,Bourbon,Washed / Wet,78.75,0,0,0,0.6289350536445844
7.0,6.92,6.83,7.17,7.17,7.17,10.0,10.0,9.33,China,Typica,Washed / Wet,78.67,0,0,0,0.9999637977634449
6.92,6.92,6.67,7.25,7.17,6.92,10.0,10.0,10.0,Mexico,Caturra,Washed / Wet,78.67,0,0,0,0.9999998096921224
7.08,7.0,6.75,6.83,7.08,6.92,10.0,10.0,10.0,Nicaragua,Unknown,Unknown,78.58,0,0,0,0.9999999064802346
6.83,7.08,6.92,6.75,7.25,7.08,10.0,10.0,10.0,Nicaragua,Unknown,Natural / Dry,78.58,0,0,0,0.9999995189282578
7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10.0,Guatemala,Other,Washed / Wet,78.58,0,0,0,0.6691573359720662
6.83,6.75,7.17,7.25,7.0,6.92,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet,78.58,0,0,0,0.9999998464018678
7.0,7.0,6.75,7.33,6.92,6.92,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,78.58,0,0,0,0.9999992694528362
7.92,7.58,7.58,7.92,7.92,7.5,8.0,6.67,10.0,Mexico,Typica,Washed / Wet,78.58,1,1,1,0.9944114019301536
7.92,6.83,7.08,7.42,6.75,7.33,8.67,9.33,10.0,United States (Hawaii),Unknown,Unknown,78.58,0,0,0,0.9997834659156045
7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10.0,Mexico,Bourbon,Washed / Wet,78.5,0,0,0,0.9999481303571264
7.08,6.83,6.83,7.0,7.0,6.92,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,78.5,0,0,0,0.9999999205622632
7.25,7.17,7.0,6.83,7.58,7.08,8.67,10.0,10.0,Mexico,Caturra,Washed / Wet,78.5,0,0,0,0.9961599890639943
6.83,7.0,6.92,7.08,6.92,6.83,10.0,10.0,10.0,Brazil,Catuai,Natural / Dry,78.42,0,0,0,0.9999999700482971
7.58,7.17,7.0,7.17,7.33,7.0,8.0,10.0,10.0,Mexico,Typica,Washed / Wet,78.42,0,0,0,0.8545800341769976
7.5,7.75,7.58,7.83,7.92,7.92,7.33,8.0,8.67,United States (Hawaii),Hawaiian Kona,Natural / Dry,78.33,1,1,1,0.994488570524434
7.17,6.5,6.67,7.0,7.17,7.17,10.0,10.0,10.0,Guatemala,Other,Washed / Wet,78.33,0,0,0,0.9999999988359569
7.17,7.17,6.5,7.17,7.0,6.83,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,78.33,0,0,0,0.999999864530855
7.25,7.25,7.0,7.5,7.33,7.42,8.0,9.33,10.0,Mexico,Typica,Natural / Dry,78.33,1,0,0,0.8750483543633677
7.17,6.08,6.17,7.25,7.33,7.33,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,78.33,0,0,0,1.0
7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,United States (Hawaii),Hawaiian Kona,Natural / Dry,78.25,1,1,1,0.9992892864742378
7.42,7.33,7.33,7.5,7.67,7.75,8.0,8.67,9.33,United States (Hawaii),Hawaiian Kona,Natural / Dry,78.25,1,1,1,0.998043921141838
6.92,6.83,6.92,6.92,6.92,6.83,10.0,10.0,10.0,Indonesia,Java,Washed / Wet,78.17,0,0,0,0.9999999984687893
7.08,6.83,6.67,7.25,7.25,6.92,10.0,9.33,10.0,Mexico,Typica,Washed / Wet,78.08,0,0,0,0.9999994029076765
7.5,7.08,7.33,7.17,7.5,7.5,6.67,10.0,10.0,Taiwan,Yellow Bourbon,Washed / Wet,78.0,1,0,0,0.944767074136691
6.83,7.0,6.67,7.0,7.0,6.83,10.0,10.0,10.0,Honduras,Pacas,Natural / Dry,78.0,0,0,0,0.9999999988978043
7.58,7.33,7.5,7.42,7.5,7.33,8.0,8.67,9.33,United States (Hawaii),Hawaiian Kona,Natural / Dry,78.0,1,1,1,0.9981851851905836
7.42,7.25,6.83,7.33,7.0,6.92,9.33,9.33,9.33,Guatemala,Other,Washed / Wet,78.0,0,0,0,0.9972875326618548
7.33,7.17,6.92,7.08,7.33,7.0,9.33,9.33,9.33,China,Typica,Washed / Wet,78.0,0,0,0,0.9863513902785608
7.0,6.83,6.83,7.17,6.67,6.83,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,78.0,0,0,0,0.9999999995424371
7.25,7.33,7.0,7.0,7.25,7.08,10.0,10.0,8.0,Mexico,Other,Washed / Wet,78.0,0,0,0,0.9621049585548995
7.42,7.17,7.0,7.17,7.67,7.17,8.67,9.33,9.33,Colombia,Unknown,Unknown,78.0,0,0,0,0.5346994503305018
7.5,7.25,7.42,7.0,7.08,6.83,8.67,9.33,10.0,Costa Rica,Caturra,Washed / Wet,77.92,0,0,0,0.9867510601799505
7.42,7.25,7.0,7.0,7.25,7.08,8.0,10.0,10.0,Mexico,Typica,Washed / Wet,77.92,0,0,0,0.9412581967074242
7.17,6.17,6.17,7.08,7.33,6.83,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,77.92,0,0,0,1.0
7.42,7.0,7.0,7.17,7.08,7.0,9.33,8.67,10.0,Nicaragua,Unknown,Unknown,77.83,0,0,0,0.9973302103811481
7.0,6.75,6.67,6.83,7.08,6.83,10.0,10.0,10.0,Brazil,Unknown,Washed / Wet,77.83,0,0,0,0.9999999999382112
7.0,6.83,6.67,7.17,6.83,6.83,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,77.83,0,0,0,0.999999999444853
7.17,6.75,6.58,7.33,7.33,7.17,9.33,9.33,10.0,Taiwan,Typica,Washed / Wet,77.67,0,0,0,0.9999978884459129
7.58,7.67,7.58,7.67,7.42,7.42,9.33,9.33,6.0,United States (Hawaii),Unknown,Natural / Dry,77.58,1,1,1,0.9994101441580611
7.17,6.75,6.58,6.75,6.83,6.75,10.0,10.0,10.0,Mexico,Typica,Washed / Wet,77.5,0,0,0,0.9999999999995683
7.08,6.92,6.33,7.0,6.92,7.0,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,77.42,0,0,0,0.9999999999588169
7.5,7.33,7.42,7.58,7.58,6.92,8.0,8.0,10.0,Brazil,Bourbon,Natural / Dry,77.33,1,1,0,0.9565324654651782
7.33,7.0,6.83,7.17,7.17,7.17,9.33,9.33,9.33,Guatemala,Other,Washed / Wet,77.33,0,0,0,0.9975573764775759
7.33,7.0,6.67,7.0,6.92,6.92,9.33,9.33,10.0,Mexico,Typica,Washed / Wet,77.33,0,0,0,0.9999996671743595
6.83,6.83,6.83,6.75,6.92,6.92,9.33,10.0,10.0,Haiti,Typica,Washed / Wet,77.25,0,0,0,0.9999999999619789
7.08,6.92,6.83,6.67,7.58,7.42,8.67,9.33,10.0,United States (Hawaii),Unknown,Natural / Dry,77.25,0,0,0,0.9999965293412716
7.08,7.0,7.0,7.25,7.33,7.25,8.67,8.67,10.0,Mexico,Other,Washed / Wet,77.17,0,0,0,0.9835701092558458
7.42,7.75,7.42,7.67,7.92,7.83,8.67,5.33,9.33,Peru,Caturra,Washed / Wet,77.0,1,1,1,0.9969762050724648
7.67,7.33,7.17,6.67,7.17,7.42,9.33,10.0,6.67,India,Unknown,Natural / Dry,76.83,0,0,0,0.9719210809217201
6.67,6.33,6.42,6.83,7.0,6.92,10.0,10.0,10.0,Mexico,Typica,Unknown,76.75,0,0,0,1.0
6.42,6.5,6.5,7.33,6.33,6.92,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,76.5,0,0,0,1.0
7.17,6.58,6.58,7.0,7.25,6.58,9.33,9.33,10.0,Mexico,Typica,Washed / Wet,76.42,0,0,0,0.9999999999983356
7.5,7.0,6.83,7.5,7.17,7.33,8.67,8.67,8.67,Guatemala,Bourbon,Washed / Wet,76.33,0,0,0,0.9361362428271094
6.17,6.5,6.5,7.17,7.0,6.83,10.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,76.33,0,0,0,1.0
7.25,7.08,6.83,7.17,7.33,6.83,8.67,8.67,9.33,United States (Hawaii),Hawaiian Kona,Natural / Dry,76.25,0,0,0,0.9996998239739436
7.5,7.33,7.33,7.58,7.67,7.25,8.0,8.0,8.0,United States (Hawaii),Unknown,Natural / Dry,76.17,1,1,0,0.9968694349332622
7.42,7.0,6.83,7.08,6.92,6.83,7.33,10.0,10.0,Mexico,Typica,Washed / Wet,76.17,0,0,0,0.9999960250071646
7.33,7.0,6.5,6.08,7.58,6.33,9.33,10.0,9.33,Indonesia,Other,Natural / Dry,76.17,0,0,0,1.0
7.08,6.83,6.83,7.17,7.17,7.08,10.0,7.33,10.0,Mexico,Bourbon,Washed / Wet,76.08,0,0,0,0.9999895181674434
6.83,6.83,6.67,6.83,7.0,6.83,9.33,8.67,10.0,Honduras,Pacas,Natural / Dry,76.0,0,0,0,0.9999999999900542
6.83,6.5,6.5,6.92,6.75,7.0,9.33,10.0,9.33,Philippines,Unknown,Washed / Wet,75.83,0,0,0,1.0
7.17,7.0,6.83,7.5,7.17,7.0,8.0,8.0,10.0,Brazil,Unknown,Natural / Dry,75.67,0,0,0,0.9992072684815251
7.92,7.58,7.17,7.58,7.33,7.17,8.0,8.0,8.0,Guatemala,Bourbon,Washed / Wet,75.58,1,1,1,0.9833874571235929
6.67,6.5,6.33,7.0,7.17,6.75,8.67,10.0,10.0,Guatemala,Bourbon,Washed / Wet,75.58,0,0,0,1.0
7.5,7.25,6.92,7.0,7.17,6.83,8.0,8.0,10.0,Mexico,Pacamara,Washed / Wet,75.5,0,0,0,0.9987835244032901
7.17,6.92,6.67,6.83,7.25,7.75,10.0,6.0,10.0,Mexico,Mundo Novo,Washed / Wet,75.17,0,0,0,0.9999962402586583
7.25,6.83,6.67,7.08,7.17,6.83,10.0,6.67,10.0,Mexico,Other,Washed / Wet,75.17,0,0,0,0.9999998633415008
7.17,7.17,6.83,7.17,7.42,6.67,8.67,7.33,10.0,Mexico,Typica,Washed / Wet,75.17,0,0,0,0.9999476647002941
7.0,6.92,6.75,6.92,7.17,6.83,10.0,6.67,10.0,Mexico,Typica,Washed / Wet,75.0,0,0,0,0.9999999729807015
7.08,6.75,6.58,7.0,7.0,6.75,8.67,8.67,10.0,Mexico,Typica,Washed / Wet,74.92,0,0,0,0.9999999999588933
7.33,6.75,6.67,7.25,7.5,7.0,10.0,5.33,10.0,Mexico,Typica,Washed / Wet,74.83,0,0,0,0.9999921347521012
6.75,6.5,6.17,7.0,7.25,6.75,8.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,74.75,0,0,0,1.0
6.75,6.67,6.17,7.17,7.0,6.58,8.0,10.0,10.0,Guatemala,Bourbon,Washed / Wet,74.75,0,0,0,1.0
7.08,7.0,6.83,7.5,7.33,6.83,8.0,7.33,10.0,Mexico,Typica,Washed / Wet,74.67,0,0,0,0.9998851205069308
7.5,7.25,7.0,7.25,7.42,7.33,8.0,8.67,6.67,United States (Hawaii),Hawaiian Kona,Natural / Dry,74.42,1,0,0,0.8997143031729579
6.5,6.33,6.5,7.5,7.33,6.83,8.67,10.0,8.67,Guatemala,Bourbon,Washed / Wet,74.33,0,0,0,1.0
7.0,6.58,6.67,6.83,7.08,6.83,10.0,6.67,10.0,Mexico,Typica,Washed / Wet,74.33,0,0,0,0.9999999999981597
6.92,6.42,6.17,7.33,7.25,6.75,10.0,6.67,10.0,Mexico,Typica,Washed / Wet,74.0,0,0,0,1.0
7.67,7.0,7.17,7.58,7.33,7.33,10.0,2.67,10.0,Mexico,Typica,Washed / Wet,73.83,1,1,0,0.8669719773523772
7.17,7.17,7.17,7.58,7.67,6.92,9.33,6.67,6.67,United States (Hawaii),Hawaiian Kona,Natural / Dry,73.67,0,0,0,0.761761955971601
7.25,6.58,6.58,7.0,7.0,6.42,8.0,8.0,10.0,Brazil,Unknown,Unknown,73.5,0,0,0,0.9999999999999822
7.0,7.17,6.83,7.17,7.0,7.17,8.0,8.0,8.0,Honduras,Pacas,Washed / Wet,73.42,0,0,0,0.9998431485705819
7.08,7.08,6.92,7.08,6.92,6.92,8.0,8.0,8.0,Mexico,Typica,Washed / Wet,72.92,0,0,0,0.9999925845252203
8.0,7.33,7.75,7.33,7.42,7.67,6.67,6.67,6.67,Colombia,Unknown,Natural / Dry,72.83,1,1,1,0.9874324700164826
6.92,6.92,6.92,7.5,7.58,7.17,6.67,6.67,9.33,United States (Hawaii),Hawaiian Kona,Natural / Dry,72.58,0,0,0,0.9990667649176314
6.92,6.75,7.08,7.17,7.33,6.67,10.0,5.33,8.67,Haiti,Unknown,Unknown,72.33,0,0,0,0.9999999282317827
6.33,6.5,6.33,6.83,6.33,6.5,10.0,6.67,10.0,Costa Rica,Caturra,Washed / Wet,71.75,0,0,0,1.0
6.92,6.92,6.92,6.92,7.17,7.0,10.0,2.67,10.0,Mexico,Mundo Novo,Washed / Wet,71.08,0,0,0,0.9999993687783901
6.5,6.67,6.42,7.17,7.33,6.5,8.0,6.0,10.0,Mexico,Bourbon,Washed / Wet,71.0,0,0,0,1.0
6.92,7.0,6.83,6.92,7.42,6.92,6.0,6.0,10.0,Mexico,Typica,Washed / Wet,70.75,0,0,0,0.9999989463848199
7.0,7.0,6.83,7.0,7.33,6.83,6.0,6.0,10.0,Brazil,Unknown,Natural / Dry,70.67,0,0,0,0.9999982269944528
6.67,6.5,6.17,6.67,6.83,6.17,8.0,8.0,8.0,Honduras,Catuai,Washed / Wet,69.33,0,0,0,1.0
7.0,6.17,6.17,6.67,6.5,6.17,8.0,8.0,8.0,Honduras,Catuai,Washed / Wet,69.17,0,0,0,1.0
7.0,6.33,6.17,6.5,6.67,6.17,8.0,8.0,8.0,Honduras,Catuai,Washed / Wet,69.17,0,0,0,1.0
7.08,6.83,6.25,7.42,7.25,6.75,10.0,0.0,10.0,Mexico,Bourbon,Washed / Wet,68.33,0,0,0,0.9999999999712976
6.75,6.58,6.42,6.67,7.08,6.67,9.33,6.0,6.0,Haiti,Typica,Natural / Dry,67.92,0,0,0,1.0
7.25,6.58,6.33,6.25,6.42,6.08,6.0,6.0,6.0,Nicaragua,Caturra,Other,63.08,0,0,0,1.0
7.5,6.67,6.67,7.67,7.33,6.67,8.0,1.33,1.33,Guatemala,Catuai,Washed / Wet,59.83,0,0,0,0.99999992652518
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Honduras,Caturra,Unknown,0.0,0,0,0,1.0
